polygon,polygon_type,label
JEMBER_LANGKAP,Desa,NDEZNET_DESAQ2
JEMBER_YOSORATI,Desa,NDEZNET_DESAQ2
JEMBER_RAMBIGUNDAM,Desa,NDEZNET_DESAQ2
JEMBER_ROWOTAMTU,Desa,NDEZNET_DESAQ2
JEMBER_SUKAMAKMUR,Desa,NDEZNET_DESAQ2
JEMBER_JENGGAWAH,Desa,NDEZNET_DESAQ2
JEMBER_SEMPOLAN,Desa,NDEZNET_DESAQ2
JEMBER_SABRANG,Desa,NDEZNET_DESAQ2
JEMBER_ANDONGSARI,Desa,NDEZNET_DESAQ2
JEMBER_SUMBEREJO,Desa,NDEZNET_DESAQ2
JEMBER_TANJUNGREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_PRAMBON,Desa,NDEZNET_DESAQ2
TRENGGALEK_DAWUHAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_GEMBLEB,Desa,NDEZNET_DESAQ2
TRENGGALEK_DONGKO,Desa,NDEZNET_DESAQ2
TRENGGALEK_GAYAM,Desa,NDEZNET_DESAQ2
PONOROGO_PARINGAN,Desa,NDEZNET_DESAQ2
PONOROGO_GANDUKEPUH,Desa,NDEZNET_DESAQ2
PONOROGO_GLINGGANG,Desa,NDEZNET_DESAQ2
PONOROGO_JAMBON,Desa,NDEZNET_DESAQ2
PONOROGO_KREBET,Desa,NDEZNET_DESAQ2
PONOROGO_MUNENG,Desa,NDEZNET_DESAQ2
PONOROGO_SINGKIL,Desa,NDEZNET_DESAQ2
PONOROGO_NGUMPUL,Desa,NDEZNET_DESAQ2
PONOROGO_SERAG,Desa,NDEZNET_DESAQ2
PONOROGO_PULUNG,Desa,NDEZNET_DESAQ2
PONOROGO_JURUG,Desa,NDEZNET_DESAQ2
PONOROGO_PRAYUNGAN,Desa,NDEZNET_DESAQ2
PONOROGO_BELANG,Desa,NDEZNET_DESAQ2
PACITAN_GEDANGAN,Desa,NDEZNET_DESAQ2
PACITAN_WATUKARUNG,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. WAY LUNIK,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_KELAU,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_GEDUNG HARTA,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SIDOWALUYO,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_RANGAI TRI TUNGGAL,Desa,NDEZNET_DESAQ2
NGAWI_KEL. KETANGGI,Desa,NDEZNET_DESAQ2
MAGETAN_PATIHAN,Desa,NDEZNET_DESAQ2
MAGETAN_KINANDANG,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. PANEKAN,Desa,NDEZNET_DESAQ2
MAGETAN_NITIKAN,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. SUKOWINANGUN,Desa,NDEZNET_DESAQ2
MAGETAN_KARANGREJO,Desa,NDEZNET_DESAQ2
MAGETAN_GENENGAN,Desa,NDEZNET_DESAQ2
MAGETAN_PETUNGREJO,Desa,NDEZNET_DESAQ2
MADIUN_METESIH,Desa,NDEZNET_DESAQ2
MADIUN_SUMBERBENING,Desa,NDEZNET_DESAQ2
MADIUN_MOJOPURNO,Desa,NDEZNET_DESAQ2
MADIUN_NGLANDUNG,Desa,NDEZNET_DESAQ2
MADIUN_PURWOREJO,Desa,NDEZNET_DESAQ2
JEMBER_KEL. JEMBERKIDUL,Desa,NDEZNET_DESAQ2
JEMBER_UMBULREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_DURENAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_BULUAGUNG,Desa,NDEZNET_DESAQ2
TRENGGALEK_BENDOAGUNG,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. SINGOSAREN,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. COKROMENGGALAN,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. TAMBAKBAYAN,Desa,NDEZNET_DESAQ2
PONOROGO_WONOKETRO,Desa,NDEZNET_DESAQ2
PONOROGO_NAILAN,Desa,NDEZNET_DESAQ2
PONOROGO_GUNDIK,Desa,NDEZNET_DESAQ2
PONOROGO_SIMO,Desa,NDEZNET_DESAQ2
PACITAN_CANGKRING,Desa,NDEZNET_DESAQ2
PACITAN_SUMBERHARJO,Desa,NDEZNET_DESAQ2
PACITAN_KENDAL,Desa,NDEZNET_DESAQ2
PACITAN_PUNUNG,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. GEDONG AIR,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. KEBON JERUK,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. SUMUR PUTRI,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_KEDATON,Desa,NDEZNET_DESAQ2
NGAWI_WONOKERTO,Desa,NDEZNET_DESAQ2
NGAWI_NGALE,Desa,NDEZNET_DESAQ2
NGAWI_BANYUURIP,Desa,NDEZNET_DESAQ2
NGAWI_WATUALANG,Desa,NDEZNET_DESAQ2
NGAWI_KROMPOL,Desa,NDEZNET_DESAQ2
NGAWI_KENDUNG,Desa,NDEZNET_DESAQ2
NGAWI_GENENG,Desa,NDEZNET_DESAQ2
NGAWI_TANJUNGSARI,Desa,NDEZNET_DESAQ2
MAGETAN_KARAS,Desa,NDEZNET_DESAQ2
MAGETAN_GINUK,Desa,NDEZNET_DESAQ2
MAGETAN_SETREN,Desa,NDEZNET_DESAQ2
MAGETAN_CARIKAN,Desa,NDEZNET_DESAQ2
MAGETAN_KALANG,Desa,NDEZNET_DESAQ2
MAGETAN_CAMPURSARI,Desa,NDEZNET_DESAQ2
MAGETAN_SELOPANGGUNG,Desa,NDEZNET_DESAQ2
MAGETAN_SELOREJO,Desa,NDEZNET_DESAQ2
MAGETAN_KRAJAN,Desa,NDEZNET_DESAQ2
MADIUN_NGADIREJO,Desa,NDEZNET_DESAQ2
MADIUN_KALIABU,Desa,NDEZNET_DESAQ2
MADIUN_GANDUL,Desa,NDEZNET_DESAQ2
MADIUN_SUGIHWARAS,Desa,NDEZNET_DESAQ2
MADIUN_PILANGREJO,Desa,NDEZNET_DESAQ2
MADIUN_SULUK,Desa,NDEZNET_DESAQ2
MADIUN_SLAMBUR,Desa,NDEZNET_DESAQ2
JEMBER_KEL. ANTIROGO,Desa,NDEZNET_DESAQ2
JEMBER_JELBUK,Desa,NDEZNET_DESAQ2
JEMBER_PANDUMAN,Desa,NDEZNET_DESAQ2
JEMBER_RANDUAGUNG,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERLESUNG,Desa,NDEZNET_DESAQ2
JEMBER_DUKUHMENCEK,Desa,NDEZNET_DESAQ2
JEMBER_MANGGISAN,Desa,NDEZNET_DESAQ2
JEMBER_TANGGULWETAN,Desa,NDEZNET_DESAQ2
JEMBER_PADOMASAN,Desa,NDEZNET_DESAQ2
JEMBER_TANJUNGSARI,Desa,NDEZNET_DESAQ2
JEMBER_GUNUNGSARI,Desa,NDEZNET_DESAQ2
JEMBER_KARANG SEMANDING,Desa,NDEZNET_DESAQ2
JEMBER_KALIWINING,Desa,NDEZNET_DESAQ2
JEMBER_PONTANG,Desa,NDEZNET_DESAQ2
JEMBER_PUGERKULON,Desa,NDEZNET_DESAQ2
TRENGGALEK_WINONG,Desa,NDEZNET_DESAQ2
TRENGGALEK_GADOR,Desa,NDEZNET_DESAQ2
TRENGGALEK_BARUHARJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_GANDUSARI,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGRAYUNG,Desa,NDEZNET_DESAQ2
TRENGGALEK_SUMBER,Desa,NDEZNET_DESAQ2
TRENGGALEK_JATI,Desa,NDEZNET_DESAQ2
TRENGGALEK_KARANGTURI,Desa,NDEZNET_DESAQ2
TRENGGALEK_BODAG,Desa,NDEZNET_DESAQ2
PONOROGO_TRISONO,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. BEDURI,Desa,NDEZNET_DESAQ2
PONOROGO_PULOSARI,Desa,NDEZNET_DESAQ2
PONOROGO_PENGKOL,Desa,NDEZNET_DESAQ2
PONOROGO_WINONG,Desa,NDEZNET_DESAQ2
PONOROGO_NGASINAN,Desa,NDEZNET_DESAQ2
PONOROGO_SOOKO,Desa,NDEZNET_DESAQ2
PONOROGO_GROGOL,Desa,NDEZNET_DESAQ2
PONOROGO_SAWOO,Desa,NDEZNET_DESAQ2
PONOROGO_BESUKI,Desa,NDEZNET_DESAQ2
PONOROGO_CAMPURSARI,Desa,NDEZNET_DESAQ2
PONOROGO_WRINGINANOM,Desa,NDEZNET_DESAQ2
PONOROGO_SLAHUNG,Desa,NDEZNET_DESAQ2
PACITAN_MLATI,Desa,NDEZNET_DESAQ2
PACITAN_GENDARAN,Desa,NDEZNET_DESAQ2
NGAWI_SAMBIREJO,Desa,NDEZNET_DESAQ2
NGAWI_JURUREJO,Desa,NDEZNET_DESAQ2
MAGETAN_KARANGSONO,Desa,NDEZNET_DESAQ2
MAGETAN_PURWODADI,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. KARANGREJO,Desa,NDEZNET_DESAQ2
MAGETAN_PESU,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. BENDO,Desa,NDEZNET_DESAQ2
MAGETAN_TANJUNG,Desa,NDEZNET_DESAQ2
MAGETAN_BIBIS,Desa,NDEZNET_DESAQ2
MAGETAN_TAMBAKMAS,Desa,NDEZNET_DESAQ2
MAGETAN_SIDOMUKTI,Desa,NDEZNET_DESAQ2
MAGETAN_SUMBERAGUNG,Desa,NDEZNET_DESAQ2
MAGETAN_NGARIBOYO,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. REJOSARI,Desa,NDEZNET_DESAQ2
MAGETAN_MADIGONDO,Desa,NDEZNET_DESAQ2
MAGETAN_KIRINGAN,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. PARANG,Desa,NDEZNET_DESAQ2
MADIUN_JIWAN,Desa,NDEZNET_DESAQ2
MADIUN_PUCANGREJO,Desa,NDEZNET_DESAQ2
MADIUN_GUNUNGSARI,Desa,NDEZNET_DESAQ2
MADIUN_MEJAYAN,Desa,NDEZNET_DESAQ2
JEMBER_KEL. PATRANG,Desa,NDEZNET_DESAQ2
JEMBER_KEL. TEGALGEDE,Desa,NDEZNET_DESAQ2
JEMBER_KEL. KEPATIHAN,Desa,NDEZNET_DESAQ2
JEMBER_KEL. TEGALBESAR,Desa,NDEZNET_DESAQ2
TRENGGALEK_MUNJUNGAN,Desa,NDEZNET_DESAQ2
PONOROGO_NGUNUT,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. KAUMAN,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. BROTONEGARAN,Desa,NDEZNET_DESAQ2
PONOROGO_TURI,Desa,NDEZNET_DESAQ2
PONOROGO_KUTU WETAN,Desa,NDEZNET_DESAQ2
PONOROGO_BETON,Desa,NDEZNET_DESAQ2
PACITAN_COKROKEMBANG,Desa,NDEZNET_DESAQ2
PACITAN_MENTORO,Desa,NDEZNET_DESAQ2
PACITAN_SIRNOBOYO,Desa,NDEZNET_DESAQ2
NGAWI_BANGUNREJO KIDUL,Desa,NDEZNET_DESAQ2
NGAWI_GENTONG,Desa,NDEZNET_DESAQ2
NGAWI_LEGOWETAN,Desa,NDEZNET_DESAQ2
NGAWI_MACANAN,Desa,NDEZNET_DESAQ2
MADIUN_DIMONG,Desa,NDEZNET_DESAQ2
MADIUN_JERUKGULUNG,Desa,NDEZNET_DESAQ2
MADIUN_WONOASRI,Desa,NDEZNET_DESAQ2
JEMBER_KEL. BARATAN,Desa,NDEZNET_DESAQ2
JEMBER_ROWOTENGAH,Desa,NDEZNET_DESAQ2
JEMBER_SIDOMEKAR,Desa,NDEZNET_DESAQ2
JEMBER_MUNDUREJO,Desa,NDEZNET_DESAQ2
JEMBER_UMBULSARI,Desa,NDEZNET_DESAQ2
JEMBER_BALUNGLOR,Desa,NDEZNET_DESAQ2
JEMBER_BALUNGKULON,Desa,NDEZNET_DESAQ2
JEMBER_KARANGDUREN,Desa,NDEZNET_DESAQ2
JEMBER_KERTONEGORO,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERKEJAYAN,Desa,NDEZNET_DESAQ2
JEMBER_KENCONG,Desa,NDEZNET_DESAQ2
TRENGGALEK_SEMARUM,Desa,NDEZNET_DESAQ2
TRENGGALEK_MARGOMULYO,Desa,NDEZNET_DESAQ2
PONOROGO_LEMBAH,Desa,NDEZNET_DESAQ2
PONOROGO_SUKOREJO,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGWALUH,Desa,NDEZNET_DESAQ2
PONOROGO_RONOSENTANAN,Desa,NDEZNET_DESAQ2
PONOROGO_NGRAYUN,Desa,NDEZNET_DESAQ2
PACITAN_TULAKAN,Desa,NDEZNET_DESAQ2
NGAWI_BERAN,Desa,NDEZNET_DESAQ2
MAGETAN_KLAGEN GAMBIRAN,Desa,NDEZNET_DESAQ2
MAGETAN_SUGIHWARAS,Desa,NDEZNET_DESAQ2
MAGETAN_BALEGONDO,Desa,NDEZNET_DESAQ2
MAGETAN_JOMBLANG,Desa,NDEZNET_DESAQ2
MADIUN_TEGUHAN,Desa,NDEZNET_DESAQ2
MADIUN_KLAGENSERUT,Desa,NDEZNET_DESAQ2
MADIUN_BUKUR,Desa,NDEZNET_DESAQ2
MADIUN_KAJANG,Desa,NDEZNET_DESAQ2
MADIUN_SAWAHAN,Desa,NDEZNET_DESAQ2
MADIUN_SENDANGREJO,Desa,NDEZNET_DESAQ2
MADIUN_NGAMPEL,Desa,NDEZNET_DESAQ2
MADIUN_KEL. PANDEAN,Desa,NDEZNET_DESAQ2
MADIUN_DAGANGAN,Desa,NDEZNET_DESAQ2
MADIUN_KETAWANG,Desa,NDEZNET_DESAQ2
MADIUN_DOHO,Desa,NDEZNET_DESAQ2
MADIUN_KERTOBANYON,Desa,NDEZNET_DESAQ2
MADIUN_JATISARI,Desa,NDEZNET_DESAQ2
JEMBER_KEL. KRANJINGAN,Desa,NDEZNET_DESAQ2
JEMBER_KEL. MANGLI,Desa,NDEZNET_DESAQ2
JEMBER_TANGGULKULON,Desa,NDEZNET_DESAQ2
TRENGGALEK_KAMULAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_PANGGUL,Desa,NDEZNET_DESAQ2
PONOROGO_POLOREJO,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. JINGGLONG,Desa,NDEZNET_DESAQ2
PONOROGO_CARAT,Desa,NDEZNET_DESAQ2
PONOROGO_NGRAKET,Desa,NDEZNET_DESAQ2
PONOROGO_NGABAR,Desa,NDEZNET_DESAQ2
PONOROGO_NGLONING,Desa,NDEZNET_DESAQ2
PACITAN_SAWAHAN,Desa,NDEZNET_DESAQ2
PACITAN_GEDOMPOL,Desa,NDEZNET_DESAQ2
PACITAN_CEMENG,Desa,NDEZNET_DESAQ2
PACITAN_MENDOLO LOR,Desa,NDEZNET_DESAQ2
PACITAN_GONDOSARI,Desa,NDEZNET_DESAQ2
PACITAN_TINATAR,Desa,NDEZNET_DESAQ2
PACITAN_KEBONSARI,Desa,NDEZNET_DESAQ2
PACITAN_SUGIHWARAS,Desa,NDEZNET_DESAQ2
PACITAN_JLUBANG,Desa,NDEZNET_DESAQ2
PACITAN_POKO,Desa,NDEZNET_DESAQ2
PACITAN_DADAPAN,Desa,NDEZNET_DESAQ2
PACITAN_SOBO,Desa,NDEZNET_DESAQ2
PACITAN_PELEM,Desa,NDEZNET_DESAQ2
PACITAN_TAMANASRI,Desa,NDEZNET_DESAQ2
PACITAN_PLUMBUNGAN,Desa,NDEZNET_DESAQ2
PACITAN_KARANGNONGKO,Desa,NDEZNET_DESAQ2
PACITAN_KALIPELUS,Desa,NDEZNET_DESAQ2
PACITAN_KATIPUGAL,Desa,NDEZNET_DESAQ2
PACITAN_WORAWARI,Desa,NDEZNET_DESAQ2
PACITAN_GEMBUK,Desa,NDEZNET_DESAQ2
PACITAN_SANGGRAHAN,Desa,NDEZNET_DESAQ2
PACITAN_PUNJUNG,Desa,NDEZNET_DESAQ2
PACITAN_JETISKIDUL,Desa,NDEZNET_DESAQ2
PACITAN_GONDANG,Desa,NDEZNET_DESAQ2
PACITAN_TOKAWI,Desa,NDEZNET_DESAQ2
PACITAN_NGUNUT,Desa,NDEZNET_DESAQ2
PACITAN_KLEDUNG,Desa,NDEZNET_DESAQ2
PACITAN_TUMPUK,Desa,NDEZNET_DESAQ2
PACITAN_WATUPATOK,Desa,NDEZNET_DESAQ2
PACITAN_NGRECO,Desa,NDEZNET_DESAQ2
PACITAN_KASIHAN,Desa,NDEZNET_DESAQ2
PACITAN_TAHUNAN,Desa,NDEZNET_DESAQ2
PACITAN_KLUWIH,Desa,NDEZNET_DESAQ2
PACITAN_KALIKUNING,Desa,NDEZNET_DESAQ2
PACITAN_GASANG,Desa,NDEZNET_DESAQ2
PACITAN_NGILE,Desa,NDEZNET_DESAQ2
PACITAN_BUBAKAN,Desa,NDEZNET_DESAQ2
PACITAN_NGUMBUL,Desa,NDEZNET_DESAQ2
PACITAN_WONOSIDI,Desa,NDEZNET_DESAQ2
PACITAN_WONODADI KULON,Desa,NDEZNET_DESAQ2
PACITAN_WONODADI WETAN,Desa,NDEZNET_DESAQ2
PACITAN_WONOKARTO,Desa,NDEZNET_DESAQ2
PACITAN_WONOSOBO,Desa,NDEZNET_DESAQ2
PACITAN_WONOASRI,Desa,NDEZNET_DESAQ2
PACITAN_SUDIMORO,Desa,NDEZNET_DESAQ2
PACITAN_KETANGGUNG,Desa,NDEZNET_DESAQ2
PACITAN_SEMBOWO,Desa,NDEZNET_DESAQ2
PACITAN_KARANGMULYO,Desa,NDEZNET_DESAQ2
PONOROGO_BAOSAN KIDUL,Desa,NDEZNET_DESAQ2
PONOROGO_WONODADI,Desa,NDEZNET_DESAQ2
PONOROGO_SENDANG,Desa,NDEZNET_DESAQ2
PONOROGO_MRAYAN,Desa,NDEZNET_DESAQ2
PONOROGO_BINADE,Desa,NDEZNET_DESAQ2
PONOROGO_CEPOKO,Desa,NDEZNET_DESAQ2
PONOROGO_GEDANGAN,Desa,NDEZNET_DESAQ2
PONOROGO_SENEPO,Desa,NDEZNET_DESAQ2
PONOROGO_NGILO-ILO,Desa,NDEZNET_DESAQ2
PONOROGO_KORIPAN,Desa,NDEZNET_DESAQ2
PONOROGO_MUNGGU,Desa,NDEZNET_DESAQ2
PONOROGO_KWAJON,Desa,NDEZNET_DESAQ2
PONOROGO_GAJAH,Desa,NDEZNET_DESAQ2
PONOROGO_NGLEWAN,Desa,NDEZNET_DESAQ2
PONOROGO_JRAKAH,Desa,NDEZNET_DESAQ2
PONOROGO_TUMPUK,Desa,NDEZNET_DESAQ2
PONOROGO_TUMPAK PELEM,Desa,NDEZNET_DESAQ2
PONOROGO_TEMPURAN,Desa,NDEZNET_DESAQ2
PONOROGO_SRITI,Desa,NDEZNET_DESAQ2
PONOROGO_KORI,Desa,NDEZNET_DESAQ2
PONOROGO_BONDRANG,Desa,NDEZNET_DESAQ2
PONOROGO_NGINDENG,Desa,NDEZNET_DESAQ2
PONOROGO_NGADIROJO,Desa,NDEZNET_DESAQ2
PONOROGO_KLEPU,Desa,NDEZNET_DESAQ2
PONOROGO_TAMBANG,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGPATIHAN,Desa,NDEZNET_DESAQ2
PONOROGO_TEGALREJO,Desa,NDEZNET_DESAQ2
PONOROGO_BEDRUG,Desa,NDEZNET_DESAQ2
PONOROGO_WAGIR KIDUL,Desa,NDEZNET_DESAQ2
PONOROGO_WAYANG,Desa,NDEZNET_DESAQ2
PONOROGO_MUNGGUNG,Desa,NDEZNET_DESAQ2
PONOROGO_BEKIRING,Desa,NDEZNET_DESAQ2
PONOROGO_BANARAN,Desa,NDEZNET_DESAQ2
PONOROGO_CANDI,Desa,NDEZNET_DESAQ2
PONOROGO_TOTOKAN,Desa,NDEZNET_DESAQ2
PONOROGO_SUREN,Desa,NDEZNET_DESAQ2
PONOROGO_KRADENAN,Desa,NDEZNET_DESAQ2
PONOROGO_JETIS,Desa,NDEZNET_DESAQ2
PONOROGO_TEGALSARI,Desa,NDEZNET_DESAQ2
PONOROGO_JOSARI,Desa,NDEZNET_DESAQ2
PONOROGO_PANDAK,Desa,NDEZNET_DESAQ2
PONOROGO_BULAK,Desa,NDEZNET_DESAQ2
PONOROGO_NGENDUT,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGMOJO,Desa,NDEZNET_DESAQ2
PONOROGO_SEDARAT,Desa,NDEZNET_DESAQ2
PONOROGO_PURWOREJO,Desa,NDEZNET_DESAQ2
PONOROGO_TATUNG,Desa,NDEZNET_DESAQ2
PONOROGO_NGLARANGAN,Desa,NDEZNET_DESAQ2
PONOROGO_CILUK,Desa,NDEZNET_DESAQ2
PONOROGO_TOSANAN,Desa,NDEZNET_DESAQ2
PONOROGO_JONGGOL,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGLO KIDUL,Desa,NDEZNET_DESAQ2
PONOROGO_BULU LOR,Desa,NDEZNET_DESAQ2
PONOROGO_DAYAKAN,Desa,NDEZNET_DESAQ2
PONOROGO_TANJUNGGUNUNG,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGJOHO,Desa,NDEZNET_DESAQ2
PONOROGO_TANJUNGREJO,Desa,NDEZNET_DESAQ2
PONOROGO_BANDARALIM,Desa,NDEZNET_DESAQ2
PONOROGO_KAPURAN,Desa,NDEZNET_DESAQ2
PONOROGO_WATUBONANG,Desa,NDEZNET_DESAQ2
PONOROGO_PAGERUKIR,Desa,NDEZNET_DESAQ2
PONOROGO_POHIJO,Desa,NDEZNET_DESAQ2
PONOROGO_NGLURUP,Desa,NDEZNET_DESAQ2
PONOROGO_RINGINPUTIH,Desa,NDEZNET_DESAQ2
PONOROGO_KALIMALANG,Desa,NDEZNET_DESAQ2
PONOROGO_GEGERAN,Desa,NDEZNET_DESAQ2
PONOROGO_SAHANG,Desa,NDEZNET_DESAQ2
PONOROGO_WAGIR LOR,Desa,NDEZNET_DESAQ2
PONOROGO_TALUN,Desa,NDEZNET_DESAQ2
PONOROGO_PUPUS,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGRAMBINGAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_TERBIS,Desa,NDEZNET_DESAQ2
TRENGGALEK_MANGGIS,Desa,NDEZNET_DESAQ2
TRENGGALEK_TANGKIL,Desa,NDEZNET_DESAQ2
TRENGGALEK_DEPOK,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGULUNGWETAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_SOBO,Desa,NDEZNET_DESAQ2
TRENGGALEK_CRAKEN,Desa,NDEZNET_DESAQ2
TRENGGALEK_BANGUN,Desa,NDEZNET_DESAQ2
TRENGGALEK_DUKUH,Desa,NDEZNET_DESAQ2
TRENGGALEK_PAKEL,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGEMBEL,Desa,NDEZNET_DESAQ2
TRENGGALEK_TIMAHAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_SALAMWATES,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGERDANI,Desa,NDEZNET_DESAQ2
TRENGGALEK_SIKI,Desa,NDEZNET_DESAQ2
TRENGGALEK_PRINGAPUS,Desa,NDEZNET_DESAQ2
TRENGGALEK_SIDOMULYO,Desa,NDEZNET_DESAQ2
TRENGGALEK_PUYUNG,Desa,NDEZNET_DESAQ2
TRENGGALEK_JOHO,Desa,NDEZNET_DESAQ2
TRENGGALEK_KEMBANGAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_TANGGARAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_KAYEN,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGENTRONG,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGRANDU,Desa,NDEZNET_DESAQ2
TRENGGALEK_PURU,Desa,NDEZNET_DESAQ2
TRENGGALEK_WONOKERTO,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGLEBO,Desa,NDEZNET_DESAQ2
TRENGGALEK_GAMPING,Desa,NDEZNET_DESAQ2
TRENGGALEK_DUREN,Desa,NDEZNET_DESAQ2
TRENGGALEK_GADING,Desa,NDEZNET_DESAQ2
TRENGGALEK_TEGAREN,Desa,NDEZNET_DESAQ2
TRENGGALEK_SENGON,Desa,NDEZNET_DESAQ2
TRENGGALEK_SRABAH,Desa,NDEZNET_DESAQ2
TRENGGALEK_BOTOPUTIH,Desa,NDEZNET_DESAQ2
JEMBER_KEPANJEN,Desa,NDEZNET_DESAQ2
JEMBER_MULYOREJO,Desa,NDEZNET_DESAQ2
JEMBER_SIDOMUKTI,Desa,NDEZNET_DESAQ2
JEMBER_SARIMULYO,Desa,NDEZNET_DESAQ2
JEMBER_JAMBESARI,Desa,NDEZNET_DESAQ2
JEMBER_BANJARSARI,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERANGET,Desa,NDEZNET_DESAQ2
JEMBER_SUKOGIDRI,Desa,NDEZNET_DESAQ2
JEMBER_KARANGPAITON,Desa,NDEZNET_DESAQ2
JEMBER_PRINGGONDANI,Desa,NDEZNET_DESAQ2
JEMBER_MOJOGEMI,Desa,NDEZNET_DESAQ2
JEMBER_SUKOWIRYO,Desa,NDEZNET_DESAQ2
JEMBER_SUCOPANGEPOK,Desa,NDEZNET_DESAQ2
MADIUN_BLIMBING,Desa,NDEZNET_DESAQ2
MADIUN_TILENG,Desa,NDEZNET_DESAQ2
MADIUN_MENDAK,Desa,NDEZNET_DESAQ2
MADIUN_SEGULUNG,Desa,NDEZNET_DESAQ2
MADIUN_PADAS,Desa,NDEZNET_DESAQ2
MADIUN_NGRANGET,Desa,NDEZNET_DESAQ2
MADIUN_BANJARSARI WETAN,Desa,NDEZNET_DESAQ2
MADIUN_BODAG,Desa,NDEZNET_DESAQ2
MADIUN_KEPEL,Desa,NDEZNET_DESAQ2
MADIUN_CERMO,Desa,NDEZNET_DESAQ2
MADIUN_MORANG,Desa,NDEZNET_DESAQ2
MADIUN_BATOK,Desa,NDEZNET_DESAQ2
MADIUN_DURENAN,Desa,NDEZNET_DESAQ2
MADIUN_TAWANGREJO,Desa,NDEZNET_DESAQ2
MADIUN_PAJARAN,Desa,NDEZNET_DESAQ2
MADIUN_SUMBERBENDO,Desa,NDEZNET_DESAQ2
MADIUN_KLANGON,Desa,NDEZNET_DESAQ2
MADIUN_WONOAYU,Desa,NDEZNET_DESAQ2
MADIUN_LUWORO,Desa,NDEZNET_DESAQ2
MADIUN_SIDODADI,Desa,NDEZNET_DESAQ2
MADIUN_BULAKREJO,Desa,NDEZNET_DESAQ2
MADIUN_WARUREJO,Desa,NDEZNET_DESAQ2
MADIUN_SOGO,Desa,NDEZNET_DESAQ2
MADIUN_PACINAN,Desa,NDEZNET_DESAQ2
MADIUN_KLUMPIT,Desa,NDEZNET_DESAQ2
MAGETAN_GONGGANG,Desa,NDEZNET_DESAQ2
MAGETAN_SOMBO,Desa,NDEZNET_DESAQ2
MAGETAN_PLANGKRONGAN,Desa,NDEZNET_DESAQ2
MAGETAN_SAYUTAN,Desa,NDEZNET_DESAQ2
MAGETAN_NGLOPANG,Desa,NDEZNET_DESAQ2
MAGETAN_TROSONO,Desa,NDEZNET_DESAQ2
MAGETAN_DUYUNG,Desa,NDEZNET_DESAQ2
MAGETAN_SEMEN,Desa,NDEZNET_DESAQ2
MAGETAN_GIRIPURNO,Desa,NDEZNET_DESAQ2
MAGETAN_NGENTEP,Desa,NDEZNET_DESAQ2
MAGETAN_GARON,Desa,NDEZNET_DESAQ2
