polygon,polygon_type,label
HULU SUNGAI TENGAH_AING BANTAI,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_DATAR BATUNG,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_PANGGANG MARAK,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_MUNDAR,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_MAHANG BARU,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_JAMIL,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_SUNGAI JARANIH,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_PAHALATAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_PARUMAHAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_TABAT,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_MANTAAS,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_RANTAU BUJUR,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_TUNGKUP,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_SAMHURANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_MASIRAAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_KAYU RABAH,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_SETIAP,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_SUMANGGI,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_DANGU,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_AWANG BARU,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_AWANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_LABUNGANAK,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_TAPUK,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_PAUH,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_HAWANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI TENGAH_KARAU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI NAMANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SARANG BURUNG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TELAGA MAS,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_LONGKONG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_BARU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PARARAIN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_RINTISAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PAMINGGIR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PAMINGGIR SEBERANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_AMBAHAI,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SAPALA,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_BARARAWA,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PAL BATU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TAMPAKANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MURUNG KUPANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_HAMBUKU BARU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_HAMBUKU HILIR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MURUNG PANTI HULU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TELUK LIMBUNG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI PAPUYU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_KALUMPANG DALAM,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI LUANG HILIR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PARUPUKAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI NYIUR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI LUANG HULU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI DALAM,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PAJUKUNGAN HILIR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PAJUKUNGAN HULU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PONDOK BABARIS,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MURUNG ASAM,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_JALAN LURUS,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_HAMBUKU PASAR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_HAMBUKU RAYA,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_HAMBUKU HULU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TAMBALANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TAMBALANG TENGAH,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TAMBALANG KECIL,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PUTAT ATAS,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PADANG BANGKAL,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PASAR SABTU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_HILIR MESJID,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_GAMPA RAYA,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_RANTAU BUJUR DARAT,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_RUKAM HULU,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_RUKAM HILIR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_KUTAI KECIL,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_KAYAKAH,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_BAJAWIT,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PADANG TANGGUL,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MURUNG PANGGANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_DANAU CERMIN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PINANGKARA,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PINANG HABANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TAPUS,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MAWAR SARI,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PAWALUTAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TELUK BULUH,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_GARUNGGANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_DANAU TERATI,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MURUNG PADANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PULAU DAMAR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_MURUNG KARANGAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PANANGIAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_SUNGAI TURAK DALAM,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PANDAWANAN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PIMPING,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PADANG LUAR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TABING LIRING,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PALIMBANGAN GUSTI,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_PULANTANI,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TELUK HAUR,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_WARINGIN,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TANGKAWANG,DESA,NDEZNET_DESAQ3
HULU SUNGAI UTARA_TUHURAN,DESA,NDEZNET_DESAQ3
TABALONG_HAPALAH,DESA,NDEZNET_DESAQ3
TABALONG_BATANG BANYU,DESA,NDEZNET_DESAQ3
TABALONG_BANGKILING RAYA,DESA,NDEZNET_DESAQ3
TABALONG_HABAU,DESA,NDEZNET_DESAQ3
TABALONG_HABAU HULU,DESA,NDEZNET_DESAQ3
TABALONG_PAMPANAN,DESA,NDEZNET_DESAQ3
TABALONG_SUNGAI RUKAM II,DESA,NDEZNET_DESAQ3
TABALONG_JIRAK,DESA,NDEZNET_DESAQ3
TABALONG_MADANG,DESA,NDEZNET_DESAQ3
TABALONG_HARUS,DESA,NDEZNET_DESAQ3
TABALONG_MANDUIN,DESA,NDEZNET_DESAQ3
TABALONG_WALANGKIR,DESA,NDEZNET_DESAQ3
TABALONG_PULAU KU'U,DESA,NDEZNET_DESAQ3
TABALONG_TAMIYANG,DESA,NDEZNET_DESAQ3
TABALONG_PAMARANGAN KANAN,DESA,NDEZNET_DESAQ3
TABALONG_MURUNG BARU,DESA,NDEZNET_DESAQ3
TABALONG_KASIAU RAYA,DESA,NDEZNET_DESAQ3
TABALONG_LOK BATU,DESA,NDEZNET_DESAQ3
TABALONG_KEMBANG KUNING,DESA,NDEZNET_DESAQ3
TABALONG_CATUR KARYA,DESA,NDEZNET_DESAQ3
TABALONG_SURIAN,DESA,NDEZNET_DESAQ3
TABALONG_WALING,DESA,NDEZNET_DESAQ3
TABALONG_USIH,DESA,NDEZNET_DESAQ3
TABALONG_BINTANG ARA,DESA,NDEZNET_DESAQ3
TABALONG_ARGO MULYO,DESA,NDEZNET_DESAQ3
TABALONG_BURUM,DESA,NDEZNET_DESAQ3
TABALONG_PANAAN,DESA,NDEZNET_DESAQ3
TABALONG_HEGARMANAH,DESA,NDEZNET_DESAQ3
TABALONG_DAMBUNG RAYA,DESA,NDEZNET_DESAQ3
TABALONG_BUMI MAKMUR,DESA,NDEZNET_DESAQ3
TABALONG_MASINGAI II,DESA,NDEZNET_DESAQ3
TABALONG_MASINGAI I,DESA,NDEZNET_DESAQ3
TABALONG_BILAS,DESA,NDEZNET_DESAQ3
TABALONG_KAONG,DESA,NDEZNET_DESAQ3
TABALONG_PANGELAK,DESA,NDEZNET_DESAQ3
TABALONG_RIBANG,DESA,NDEZNET_DESAQ3
TABALONG_KUPANG NUNDING,DESA,NDEZNET_DESAQ3
TABALONG_MANGKUPUM,DESA,NDEZNET_DESAQ3
TABALONG_KAMPUNG BARU,DESA,NDEZNET_DESAQ3
TABALONG_PASAR BATU,DESA,NDEZNET_DESAQ3
TABALONG_UWIE,DESA,NDEZNET_DESAQ3
TABALONG_SANTUUN,DESA,NDEZNET_DESAQ3
TABALONG_BINJAI,DESA,NDEZNET_DESAQ3
TABALONG_SALIKUNG,DESA,NDEZNET_DESAQ3
TABALONG_SUNGAI KUMAP,DESA,NDEZNET_DESAQ3
TABALONG_MUANG,DESA,NDEZNET_DESAQ3
TABALONG_TERATAU,DESA,NDEZNET_DESAQ3
TABALONG_PURUI,DESA,NDEZNET_DESAQ3
TABALONG_GARAGATA,DESA,NDEZNET_DESAQ3
TABALONG_SOLAN,DESA,NDEZNET_DESAQ3
TABALONG_LANO,DESA,NDEZNET_DESAQ3
BALANGAN_TELUK KARYA,DESA,NDEZNET_DESAQ3
BALANGAN_MATANG LURUS,DESA,NDEZNET_DESAQ3
BALANGAN_PIMPING,DESA,NDEZNET_DESAQ3
BALANGAN_TANAH HABANG KIRI,DESA,NDEZNET_DESAQ3
BALANGAN_TANAH HABANG KANAN,DESA,NDEZNET_DESAQ3
BALANGAN_KANDANG JAYA,DESA,NDEZNET_DESAQ3
BALANGAN_JIMAMUN,DESA,NDEZNET_DESAQ3
BALANGAN_PANAITAN,DESA,NDEZNET_DESAQ3
BALANGAN_TAMPANG,DESA,NDEZNET_DESAQ3
BALANGAN_LOK PANGINANGAN,DESA,NDEZNET_DESAQ3
BALANGAN_SUNGAI TABUK,DESA,NDEZNET_DESAQ3
BALANGAN_BATU MERAH,DESA,NDEZNET_DESAQ3
BALANGAN_MATANG HANAU,DESA,NDEZNET_DESAQ3
BALANGAN_PUPUYUAN,DESA,NDEZNET_DESAQ3
BALANGAN_LAJAR,DESA,NDEZNET_DESAQ3
BALANGAN_GUNUNG MANAU,DESA,NDEZNET_DESAQ3
BALANGAN_LOK BATU,DESA,NDEZNET_DESAQ3
BALANGAN_BAKUNG,DESA,NDEZNET_DESAQ3
BALANGAN_KARUH,DESA,NDEZNET_DESAQ3
BALANGAN_MUNJUNG,DESA,NDEZNET_DESAQ3
BALANGAN_PELAJAU,DESA,NDEZNET_DESAQ3
BALANGAN_KASAI,DESA,NDEZNET_DESAQ3
BALANGAN_GUHA,DESA,NDEZNET_DESAQ3
BALANGAN_NUNGKA,DESA,NDEZNET_DESAQ3
BALANGAN_TUNDAKAN,DESA,NDEZNET_DESAQ3
BALANGAN_PIYAIT,DESA,NDEZNET_DESAQ3
BALANGAN_BARAMBAN,DESA,NDEZNET_DESAQ3
BALANGAN_BIHARA,DESA,NDEZNET_DESAQ3
BALANGAN_BIHARA HILIR,DESA,NDEZNET_DESAQ3
BALANGAN_MUARA JAYA,DESA,NDEZNET_DESAQ3
BALANGAN_PEMATANG,DESA,NDEZNET_DESAQ3
BALANGAN_SEI PUMPUNG,DESA,NDEZNET_DESAQ3
BALANGAN_MERAH,DESA,NDEZNET_DESAQ3
BALANGAN_KEDONDONG,DESA,NDEZNET_DESAQ3
BALANGAN_PULANTAN,DESA,NDEZNET_DESAQ3
BALANGAN_BADALUNGGA HILIR,DESA,NDEZNET_DESAQ3
BALANGAN_SIKONTAN,DESA,NDEZNET_DESAQ3
BALANGAN_TUNDI,DESA,NDEZNET_DESAQ3
BALANGAN_TANGALIN,DESA,NDEZNET_DESAQ3
BALANGAN_JU'UH,DESA,NDEZNET_DESAQ3
BALANGAN_SUNGSUM,DESA,NDEZNET_DESAQ3
BALANGAN_AUH,DESA,NDEZNET_DESAQ3
BALANGAN_DAYAK PITAP,DESA,NDEZNET_DESAQ3
BALANGAN_LANGKAP,DESA,NDEZNET_DESAQ3
BALANGAN_MAYANAU,DESA,NDEZNET_DESAQ3
BALANGAN_SIMPANG BUMBUAN,DESA,NDEZNET_DESAQ3
BALANGAN_SIMPANG NADONG,DESA,NDEZNET_DESAQ3
BALANGAN_GUNUNG BATU,DESA,NDEZNET_DESAQ3
BALANGAN_TEBING TINGGI,DESA,NDEZNET_DESAQ3
BALANGAN_AJUNG,DESA,NDEZNET_DESAQ3
BALANGAN_KAMBIYAIN,DESA,NDEZNET_DESAQ3
BALANGAN_MURUNG JAMBU,DESA,NDEZNET_DESAQ3
BALANGAN_HALUBAU,DESA,NDEZNET_DESAQ3
BALANGAN_MURUNG ABUIN,DESA,NDEZNET_DESAQ3
BALANGAN_BARUH BAHINU DALAM,DESA,NDEZNET_DESAQ3
BALANGAN_BINJAI,DESA,NDEZNET_DESAQ3
BALANGAN_TELAGA PURUN,DESA,NDEZNET_DESAQ3
BALANGAN_HALUBAU UTARA,DESA,NDEZNET_DESAQ3
BALANGAN_TARANGAN,DESA,NDEZNET_DESAQ3
BALANGAN_PAMURUS,DESA,NDEZNET_DESAQ3
BALANGAN_GULINGGANG,DESA,NDEZNET_DESAQ3
BALANGAN_SUNGAI BATUNG,DESA,NDEZNET_DESAQ3
BALANGAN_TAWAHAN,DESA,NDEZNET_DESAQ3
BALANGAN_TIGARUN,DESA,NDEZNET_DESAQ3
BALANGAN_PANIMBAAN,DESA,NDEZNET_DESAQ3
BALANGAN_JUAI,DESA,NDEZNET_DESAQ3
BALANGAN_TELUK BAYUR,DESA,NDEZNET_DESAQ3
BALANGAN_HAMARUNG,DESA,NDEZNET_DESAQ3
BALANGAN_HUKAI,DESA,NDEZNET_DESAQ3
BALANGAN_WONOREJO,DESA,NDEZNET_DESAQ3
BALANGAN_SUMBER REJEKI,DESA,NDEZNET_DESAQ3
BALANGAN_BATA,DESA,NDEZNET_DESAQ3
BALANGAN_MIHU,DESA,NDEZNET_DESAQ3
BALANGAN_LALAYAU,DESA,NDEZNET_DESAQ3
BALANGAN_BINUANG SANTANG,DESA,NDEZNET_DESAQ3
BALANGAN_MARAJAI,DESA,NDEZNET_DESAQ3
BALANGAN_MAUYA,DESA,NDEZNET_DESAQ3
BALANGAN_MANTUYAN,DESA,NDEZNET_DESAQ3
BALANGAN_TABUAN,DESA,NDEZNET_DESAQ3
BALANGAN_BUNTU PILANDUK,DESA,NDEZNET_DESAQ3
BALANGAN_UREN,DESA,NDEZNET_DESAQ3
BALANGAN_MAMANTANG,DESA,NDEZNET_DESAQ3
BALANGAN_KAPUL,DESA,NDEZNET_DESAQ3
BALANGAN_BINJAI PUNGGAL,DESA,NDEZNET_DESAQ3
BALANGAN_BARUH PANYAMBARAN,DESA,NDEZNET_DESAQ3
BALANGAN_BINJU,DESA,NDEZNET_DESAQ3
BALANGAN_BANGKAL,DESA,NDEZNET_DESAQ3
BALANGAN_SURYATAMA,DESA,NDEZNET_DESAQ3
BALANGAN_HAUWAI,DESA,NDEZNET_DESAQ3
BALANGAN_KARYA,DESA,NDEZNET_DESAQ3
BALANGAN_PUYUN,DESA,NDEZNET_DESAQ3
BALANGAN_GUNUNG RIUT,DESA,NDEZNET_DESAQ3
BALANGAN_LIYU,DESA,NDEZNET_DESAQ3
BALANGAN_ANIUNGAN,DESA,NDEZNET_DESAQ3
BALANGAN_MAMIGANG,DESA,NDEZNET_DESAQ3
BALANGAN_PADANG RAYA,DESA,NDEZNET_DESAQ3
BALANGAN_SUMBER AGUNG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SEMELINANG TEBING,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PAUH RANAP,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PANDAN WANGI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SERAI WANGI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KATIPO PURA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SETAKO RAYA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BATU RIJAL BARAT,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PUNTI KAYU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PESAJIAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SENCANO JAYA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI AUR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PELADANGAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KOTO TUO,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PAYA RUMBAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BELIGAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BANDAR PADANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG BERSEMI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG MULYA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_ANAK TALANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_CENAKU KECIL,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_ALIM,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PEMATANG MANGGIS,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BUKIT LINGKAR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BUKIT LIPAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KUALA GADING,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SIPANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PEJANGKI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_LAHAI KEMUNING,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KEPAYANG SARI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BATU PAPAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SANGLAP,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_RANTAI LANGSAT,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI AKAR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_USUL,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG LAKAT,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BELIMBING,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_RINGIN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PENYAGUAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_DANAU RAMBAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PULAU SENGKILO,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KOTA MEDAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_POLAK PISANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SIMPANG KOTA MEDAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TANJUNG BELUDU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PELANGKO,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KEL. SIMPANG KELAYANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TELUK SEJUAH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_DUSUN TUA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BONGKAL MALANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI BANYAK IKAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI PASIR PUTIH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI GOLANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI KUNING BENIO,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PASIR BERINGIN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BUKIT SELANJUT,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_DUSUN TUA PELANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KOTA BARU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_RIMBA SEMINAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KUANTAN TENANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KELAYANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_LUBUK SITARAK,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PETONGGAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BATU SAWAR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG SUNGAI PARIT,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG SELANTAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG PERIGI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG GEDABU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG SUNGAI LIMAU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG DURIAN CACAR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TUJUH BUAH TANGGA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BUKIT INDAH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KAMPUNG BUNGA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG PRING JAYA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI EKOK,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TALANG SUKA MAJU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PASIR KERANJI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PETALONGAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BANJAR BALAM,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_REDANG SEKO,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_MEKAR SARI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_KUALA LALA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PASIR BATU MANDI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PASIR SELABAU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PASIR BONGKAL,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PERKEBUNAN SUNGAI PARIT,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_MORONG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TANJUNG DANAU,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI AIR PUTIH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PONDOK GELUGUR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_LUBUK BATU TINGGAL,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BARANGAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_ALANG KEPAYANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PEMATANG JAYA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_BUKIT PETALING,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SIALANG DUA DAHAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TANI MAKMUR,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_AIR JERNIH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_DANAU TIGA,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUNGAI GUNTUNG TENGAH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_PULAU GAJAH,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_RAWA BANGUN,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TAMBAK,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TANJUNG SARI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_RAWA SEKIP,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_RAWA ASRI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_SUKA JADI,DESA,NDEZNET_DESAQ3
INDRAGIRI HULU_TELUK SUNGKAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_SEBERANG PEBENAAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_PEBENAAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_NUSANTARA JAYA,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_KEMBANG MEKARSARI,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_KUALA KERITANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_KUALA LEMANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_TELUKKELASA,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_PENGALIHAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_PANCUR,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_SENCALANG,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_KAYU RAJA,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_LINTAS UTARA,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_NYIUR PERMAI,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_PETALONGAN,DESA,NDEZNET_DESAQ3
INDRAGIRI HILIR_AIR BALUI,DESA,NDEZNET_DESAQ3
